IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8
27.78954001,-32.04167477,-32.79991229,-13.46257992,38.48968623,129.6000585,295.6148274,2191.770055
-33.08608187,-2.626507422,-27.62711619,-18.16002453,29.55320074,132.0521886,294.8090059,2192.680335
-31.83980095,23.0554633,-16.91283918,-21.92095809,20.40444592,134.3197371,293.9725501,2193.598402
38.43592636,26.88037866,-2.594357146,-24.53979679,11.11511149,136.4003246,293.1051573,2194.524256
50.41780897,3.617617585,12.89591521,-25.8082209,1.756887215,138.2915714,292.2065254,2195.457895
-49.31425076,-24.67702271,25.15595138,-25.51945263,-7.59699523,139.9910982,291.2763518,2196.39932
24.87355502,-21.21114242,30.35161907,-23.49929623,-16.86712435,141.4965254,290.3143364,2197.348527
33.13609861,3.398014188,28.95911041,-19.74825,-25.97413944,142.8054734,289.3201878,2198.305505
-10.7260857,25.34264593,22.79145797,-14.56098459,-34.84745296,143.9155627,288.2936169,2199.27024
-12.1584554,24.83406612,13.66770747,-8.290781163,-43.42700272,144.8244138,287.2343345,2200.242717
6.144293074,3.122317731,3.154413882,-1.2886998,-51.65494757,145.5296471,286.1420514,2201.222924
-0.460383232,-16.55658701,-7.244990532,6.094199403,-59.47344637,146.0288832,285.0164785,2202.210846
-7.592681458,-28.95998171,-16.0270735,13.50391807,-66.8217197,146.3197426,283.8573267,2203.206469
10.81617599,-35.07617471,-21.68840275,20.57470465,-73.62723496,146.3997859,282.6643663,2204.20978
19.30506943,-36.55155445,-22.94237884,26.95667715,-79.81951889,146.2663316,281.4376105,2205.220763
-24.88090406,-32.33905762,-19.65899604,32.38686909,-85.34808858,145.9166045,280.1771657,2206.239407
-23.93088055,-15.88705317,-13.08213087,36.66785931,-90.16745873,145.3477578,278.8832101,2207.265696
30.75512987,8.36954195,-4.744922225,39.61391099,-94.23214404,144.5569278,277.5559385,2208.299617
7.731731576,30.81619632,3.819491023,41.03928735,-97.49665921,143.5412509,276.1955459,2209.341156
-5.710642444,44.60754992,11.07796999,40.76709624,-99.92436362,142.2978636,274.8022273,2210.390299
-9.867064686,44.57616093,15.57750376,38.68108366,-101.5177955,140.823902,273.3761776,2211.447032
-25.90628352,28.39562692,16.54388074,34.77487794,-102.3035381,139.1165026,271.9175919,2212.511341
23.25429333,-2.37853204,14.66581429,29.11771938,-102.3119749,137.1728018,270.426665,2213.583213
-20.45433453,-29.99549064,10.78889478,21.98025872,-101.5747304,134.9911769,268.9035919,2214.662633
1.887127925,-41.74071897,5.708359967,13.68349926,-100.1285906,132.5751668,267.3485676,2215.749588
14.39058535,-40.44087935,0.165030224,4.548444339,-98.01237392,129.9303429,265.761787,2216.844063
14.29175128,-31.38673524,-5.296981815,-5.103902732,-95.26509663,127.0624744,264.143445,2217.946046
11.47206019,-16.46920102,-10.10413355,-14.95253863,-91.92577497,123.9773304,262.4937368,2219.055521
-5.67216314,2.630331065,-13.61529484,-24.67646004,-88.03415615,120.6814111,260.8128571,2220.172475
3.483895496,20.95447648,-15.00283262,-33.95466364,-83.63291131,117.1841405,259.101001,2221.296894
-2.274665862,28.92494111,-13.39878811,-42.45984612,-78.76544257,113.4956735,257.3583634,2222.428765
1.804730336,18.99706424,-8.373380921,-49.8566387,-73.47515201,109.6261653,255.5851393,2223.568072
4.509459252,-1.647160991,-1.127686802,-55.89926791,-67.80544177,105.5857709,253.7815236,2224.714804
-8.064362049,-18.88437044,6.833670964,-60.46852566,-61.79971394,101.3846453,251.9477113,2225.868945
12.84562612,-22.44499493,14.01797918,-63.47534278,-55.49858943,97.03294344,250.0838973,2227.030481
-6.933021759,-8.811988811,19.06085338,-64.84180794,-48.93153134,92.54082043,248.1902767,2228.199399
-23.62950642,10.19441887,21.342939,-64.49043752,-42.12757503,87.91843126,246.2670443,2229.375686
30.85471479,21.94713629,20.45363587,-62.35247464,-35.12566413,83.17593097,244.3143951,2230.559326
31.54068533,16.90164536,16.25284334,-58.46425123,-27.96722754,78.32347457,242.3325241,2231.750306
-32.7121793,-0.154645859,9.40293411,-53.0128707,-20.69369417,73.37121708,240.3216262,2232.948613
31.43731734,-17.82103576,0.783395883,-46.23962599,-13.34649293,68.32931353,238.2818964,2234.154232
14.593657,-28.42810802,-8.64166204,-38.47043165,-5.967052739,63.20791894,236.2135297,2235.367149
-6.106120491,-28.79742432,-17.8857827,-30.02912996,1.403197497,58.01718832,234.1167209,2236.587351
-17.30023694,-17.13169828,-26.07900636,-21.14665242,8.722828865,52.76727671,231.9916652,2237.814823
0.79189444,4.679192727,-32.84399329,-12.02195532,15.95041245,47.46833912,229.8385573,2239.049553
7.376827846,26.2606701,-37.95966011,-2.819004862,23.04451935,42.13053057,227.6575923,2240.291525
-5.023354765,36.15062748,-41.21939997,6.312709353,29.96372065,36.7640061,225.4489652,2241.540726
5.288147402,30.69064751,-42.49120108,15.25488493,36.66658744,31.37892071,223.2128709,2242.797142
-7.782795918,19.42996564,-41.89011624,23.92956228,43.1116908,25.98542943,220.9495043,2244.06076
12.90717479,1.535097227,-39.72135675,32.27317066,49.25783068,20.59345843,218.6590604,2245.331565
14.26901079,-20.62794365,-36.32475383,40.22366878,55.06472241,15.21201849,216.3417342,2246.609543
-15.61999921,-38.95548034,-32.0401387,47.71901533,60.49231018,9.849891519,213.9977206,2247.894681
-12.39888762,-38.99788445,-27.20597323,54.69716901,65.50053819,4.515859445,211.6272145,2249.186964
5.693213474,-20.95968279,-22.10546443,61.09608852,70.04935063,-0.781295812,209.2304111,2250.486379
10.68924098,4.660049545,-16.82133994,66.85373255,74.09869167,-6.032792333,206.8075051,2251.792912
-0.633489149,25.87508088,-11.38654993,71.90805981,77.60850552,-11.22984819,204.3586915,2253.10655
-7.191089642,31.19460821,-5.834044563,76.19702898,80.53873636,-16.36368148,201.8841654,2254.427277
7.424121423,14.32569577,0.062564147,79.65725213,82.85076409,-21.42559932,199.3841217,2255.75508
-8.765503939,-10.22561484,7.567016711,82.21995474,84.51173594,-26.40728964,196.8587552,2257.089946
9.728581133,-21.44781501,18.20239178,83.80914456,85.4962234,-31.30064685,194.3082611,2258.43186
-8.910279629,-9.768207191,32.72178219,84.32534501,85.80263031,-36.09791344,191.7328342,2259.780809
6.324698764,10.6594082,48.79833749,83.65828417,85.44161108,-40.79278705,189.1326695,2261.136778
-3.575765545,13.0512834,63.33522145,81.6779929,84.44557259,-45.38102063,186.5079619,2262.499754
2.730381546,-0.732488276,73.33336205,78.26963649,82.85229837,-49.85881949,183.8589065,2263.869723
-4.808073598,-11.25883755,76.16580453,73.41755477,80.69957196,-54.22238894,181.1856981,2265.246671
9.071914748,-8.366117273,70.02506885,67.21577562,78.02517688,-58.46793429,178.4885318,2266.630584
-13.71043891,6.718708735,56.76069686,59.83274721,74.86689668,-62.59166085,175.7676024,2268.021448
4.776446482,16.38005105,40.81661933,51.45078786,71.26251488,-66.58977393,173.023105,2269.419249
11.31895164,10.46357144,25.93971617,42.25221587,67.24981502,-70.45847884,170.2552345,2270.823974
18.77295376,-8.760219921,13.35552239,32.41934956,62.86658064,-74.19398088,167.4641858,2272.235609
-16.24851311,-28.30748663,3.696089964,22.13450723,58.15059527,-77.79248537,164.650154,2273.654139
13.03193938,-13.69817673,-2.925099035,11.5800072,53.13964244,-81.25019762,161.8133339,2275.07955
-11.88680164,24.36374876,-8.350048317,0.938167772,47.87150568,-84.56332293,158.9539206,2276.51183
10.7555235,43.39193066,-14.47273597,-9.608692736,42.38396854,-87.72806662,156.0721089,2277.950964
19.65046229,45.55624534,-23.10266345,-19.87825602,36.71481454,-90.74063399,153.1680939,2279.396937
-26.28880714,44.41417537,-35.36756909,-29.68820376,30.90182722,-93.59723036,150.2420705,2280.849737
31.06920418,16.5225228,-49.63382147,-38.85621765,24.98279012,-96.29406103,147.2942337,2282.309349
-30.99322014,-35.28804745,-63.57744676,-47.19997939,18.99548676,-98.82733132,144.3247783,2283.77576
11.69744375,-55.23211066,-74.87447112,-54.53717065,12.97770068,-101.1932465,141.3338995,2285.248955
18.59229785,-36.80092169,-81.43881928,-60.68547314,6.967215418,-103.388012,138.3217921,2286.728921
-11.87243419,1.331946911,-82.36021996,-65.46256853,1.001814505,-105.407833,135.288651,2288.215643
8.358823294,29.0153076,-77.81977451,-68.72950288,-4.880718524,-107.2489148,132.2346714,2289.709108
3.108420927,47.95940746,-68.04933648,-70.52077964,-10.64260014,-108.9074628,129.160048,2291.209303
-0.077660571,54.05786351,-53.22996383,-70.92169791,-16.2460468,-110.3796822,126.0649759,2292.716212
-17.60484918,41.46991897,-33.85420693,-70.04603914,-21.65451764,-111.6617785,122.94965,2294.229822
11.45678118,14.32633297,-11.77205494,-68.00967512,-26.83681271,-112.7499568,119.8142653,2295.75012
30.07655718,-17.65831842,10.82528552,-64.92531824,-31.76489149,-113.6404226,116.6590167,2297.277091
-25.77670328,-42.99995037,31.74660781,-60.9035677,-36.41282662,-114.329381,113.4840992,2298.810722
-38.71621689,-46.54377499,48.9110368,-56.05458694,-40.75512651,-114.8130375,110.2897078,2300.350998
-15.98039677,-19.56655032,60.98043976,-50.48589565,-44.76894333,-115.0875973,107.0760374,2301.897906
40.5435928,18.80272002,67.93268069,-44.29271688,-48.44372587,-115.1492657,103.8432829,2303.451432
-39.31968978,43.3758934,70.04703991,-37.56074398,-51.77845263,-114.9942637,100.591655,2305.011562
-3.084262146,38.57651848,67.66807675,-30.3703431,-54.77382361,-114.6188747,97.32142673,2306.578282
34.36964698,14.12981612,61.41876389,-22.80475478,-57.43053878,-114.0194204,94.03290946,2308.151578
33.22096264,-14.94503139,52.05654199,-15.01280283,-59.74929815,-113.1923135,90.72650547,2309.731436
24.1550966,-36.87832844,40.35614899,-7.160608317,-61.73080169,-112.1339892,87.40263969,2311.317842
-19.24316767,-40.71275113,27.09232281,0.585707716,-63.3757494,-110.8408829,84.06173709,2312.910784
-20.52278966,-19.55507536,12.98664411,8.060024207,-64.68484126,-109.3094299,80.70422261,2314.510245
17.09417074,14.85465234,-1.451935386,15.0962201,-65.65832401,-107.5365505,77.33055299,2316.116214
-14.04115637,37.5773527,-15.76762123,21.52817434,-66.29400694,-105.5217296,73.9413121,2317.728675
-10.01071495,29.82005668,-29.34665514,27.18976587,-66.58554167,-103.2686415,70.53711558,2319.347615
9.952859273,2.299631688,-40.94342351,31.91487364,-66.52132474,-100.7862158,67.11857911,2320.97302
-9.125951643,-23.40513647,-49.15434891,35.53737658,-66.08933651,-98.08379814,63.68631831,2322.604877
8.965492033,-28.92861968,-52.57979521,37.89509494,-65.27775505,-95.17053635,60.24094886,2324.24317
-9.286167637,-12.89119142,-50.23230901,38.89003101,-64.07475841,-92.05557839,56.7830864,2325.887887
10.23704782,9.583441219,-42.71404848,38.62204539,-62.46877433,-88.74807219,53.31334659,2327.539014
-12.15176709,19.87545586,-31.02358929,37.24292215,-60.4517371,-85.25716568,49.83234507,2329.196536
8.392931022,13.74660344,-16.30852937,34.91472697,-58.02586266,-81.59200678,46.3406975,2330.86044
18.44377617,1.295633166,-0.312555522,31.80673473,-55.20057616,-77.76174343,42.83901953,2332.530712
-3.561984938,-6.749296231,15.07162323,28.10702517,-52.00410759,-73.77552353,39.32792682,2334.207337
-20.40202155,-8.487082199,28.07627001,24.00837923,-48.46938812,-69.64249503,35.80803502,2335.890303
-26.31165329,-4.803572464,37.56324859,19.70357784,-44.62934896,-65.37180584,32.27995978,2337.579594
26.23331831,1.607046661,43.0382432,15.38565813,-40.51717748,-60.9726039,28.74431675,2339.275198
26.07040973,4.05455878,44.15784319,11.22748892,-36.16708574,-56.45403713,25.20172159,2340.977101
19.59495167,0.405232085,40.86976419,7.310770064,-31.61354198,-51.82525345,21.65278994,2342.685287
-0.308407336,-4.264787632,33.96781377,3.669914094,-26.89101444,-47.09540079,18.09813747,2344.399745
-13.6491081,-3.435815854,24.54292851,0.334755127,-22.03397137,-42.27362708,14.53837982,2346.120459
10.29227501,5.349152061,14.0773397,-2.664354001,-17.07688101,-37.36908025,10.97413265,2347.847416
-8.251189891,9.277786269,4.193970635,-5.297060459,-12.05421159,-32.39090821,7.406011613,2349.580602
2.026898763,-2.747152153,-3.963679745,-7.533011411,-7.000431364,-27.3482589,3.834632355,2351.320002
9.626479158,-14.7343866,-10.74416467,-9.341854024,-1.950008569,-22.25028024,0.260610531,2353.065604
-12.70287561,-10.36732715,-16.76288649,-10.69644889,3.062702899,-17.10612016,-3.315438204,2354.817394
16.5949876,7.086597248,-22.24441249,-11.58251026,8.003806529,-11.92492659,-6.892898199,2356.575356
5.244722377,20.94884756,-27.31560118,-11.98920173,12.83975604,-6.71584744,-10.4711538,2358.339478
-16.33427943,26.29014645,-32.10331106,-11.90745634,17.53877463,-1.48803065,-14.04958936,2360.109746
-27.46798185,23.51257377,-36.48240195,-11.33174689,22.07262524,3.749375858,-17.62758921,2361.886145
-26.70325618,12.45812806,-39.45274506,-10.25737216,26.4138968,8.987224157,-21.20453772,2363.668662
-10.29520527,-5.815934686,-40.27447304,-8.699395364,30.5351782,14.21636632,-24.77981922,2365.457283
30.58548813,-23.80577244,-38.25589735,-6.757707099,34.40905837,19.42765443,-28.35281807,2367.251994
22.04883891,-33.82741001,-32.69731789,-4.575040291,38.0081262,24.61194055,-31.92291861,2369.052781
-5.406257436,-33.8063283,-23.18768958,-2.299897335,41.3049706,29.76007675,-35.48950518,2370.85963
-22.22141157,-22.40977778,-10.26169165,-0.080780632,44.2721805,34.86291512,-39.05196214,2372.672528
17.08980101,-1.318989045,4.22894165,1.933807421,46.8823448,39.91130772,-42.60967383,2374.49146
12.28696308,16.71113745,18.14198764,3.595364426,49.1080524,44.89610663,-46.1620246,2376.316413
-7.152606715,26.78196542,29.33522362,4.755387985,50.92189223,49.80816393,-49.7083988,2378.147372
5.099765745,27.75250307,35.66642692,5.2653757,52.29645318,54.63833168,-53.24818077,2379.984324
-6.510843966,17.21812767,35.55764261,5.007015888,53.20609518,59.37746196,-56.78075487,2381.827256
11.15580189,-7.455863637,29.65925212,4.011494462,53.63226218,64.01640685,-60.30550543,2383.676152
-17.35812959,-20.65933257,19.07096571,2.455126987,53.5577251,68.54646246,-63.82181681,2385.530999
-9.242531362,-9.967931063,5.190609172,0.536888954,52.9693145,72.96094007,-67.32907336,2387.391783
27.67018956,7.76195913,-9.138747817,-1.569256219,51.87732687,77.25469709,-70.82665941,2389.258491
5.848999218,13.6571557,-20.46360809,-3.698271326,50.29992278,81.42365308,-74.31395932,2391.131108
3.917179951,8.583869561,-26.72418398,-5.685832014,48.25487584,85.46482743,-77.79035744,2393.009621
-29.09740683,0.10403027,-27.96998555,-7.36761393,45.75964234,89.37555679,-81.25523811,2394.894015
-14.46980514,-5.330151276,-24.69246704,-8.597724464,42.83136308,93.15349337,-84.70798568,2396.784277
-3.618680686,-7.275419026,-17.58077917,-9.303997987,39.48709997,96.79636821,-88.1479845,2398.680393
20.3543954,-5.861914765,-8.302337625,-9.432700613,35.74391494,100.3019124,-91.57461891,2400.582349
19.53664252,-1.373135854,1.560006904,-8.932276465,31.62104791,103.6678569,-94.98727327,2402.490131
-17.48576016,3.993463474,10.51240087,-7.760680413,27.14724957,106.8919329,-98.38533191,2404.403726
16.11564,4.221985293,17.16816093,-5.883724354,22.3591276,109.9718714,-101.7681792,2406.323118
20.38326351,1.333383591,20.78078395,-3.280908198,17.30697772,112.9054035,-105.1351995,2408.248295
17.96474225,-1.497766796,21.55693461,0.053974086,12.05538971,115.6902602,-108.4857771,2410.179243
-24.85261684,-3.108065535,19.97048558,4.06846748,6.671905799,118.3241726,-111.8192963,2412.115947
-30.043588,-2.635901718,16.57024094,8.48259348,1.228530936,120.8048717,-115.1351416,2414.058394
-15.3215278,0.416423509,11.49842644,12.94159542,-4.18487909,123.1300886,-118.4326973,2416.00657
34.02887807,2.874214691,5.261469998,17.08696351,-9.476194053,125.2975544,-121.7113477,2417.960461
17.40276438,1.767906431,-1.540837961,20.56862799,-14.56203683,127.305,-124.9704772,2419.920053
1.665876961,-1.356065886,-8.322318844,23.03870738,-19.36121858,129.1501567,-128.20947,2421.885332
-4.782635579,-4.019785699,-14.302678,24.155977,-23.79920725,130.8307554,-131.4277107,2423.856285
-28.32462464,-3.841401248,-18.60555599,23.61069585,-27.83295448,132.3445272,-134.6245834,2425.832897
-27.84369608,0.539172151,-20.12007181,21.11920557,-31.44549453,133.6892031,-137.7994726,2427.815154
-22.19412849,6.230254072,-17.58806186,16.51585948,-34.62471815,134.8625143,-140.9517626,2429.803043
15.18442543,6.534978469,-10.55542367,10.08763177,-37.35851607,135.8622546,-144.0809007,2431.79655
-10.42013211,-1.514928755,-0.272611282,2.264906302,-39.63477904,136.6864696,-147.1865855,2433.795661
6.225604193,-6.890467141,10.60212594,-6.400915408,-41.4413978,137.3332875,-150.2685988,2435.800362
-3.349569468,0.673580957,18.95542326,-15.34392455,-42.76626309,137.8009166,-153.326802,2437.810638
2.546784232,6.402673826,20.92244402,-24.05862216,-43.59726564,138.0875851,-156.3610766,2439.826477
-4.297209825,-0.743224227,13.8750757,-32.01242698,-43.9222962,138.1915326,-159.3713156,2441.847865
8.478191033,-6.365246338,1.080048419,-38.54012076,-43.72899704,138.1107959,-162.3574574,2443.874786
-14.18176869,2.090660453,-12.4461102,-42.94397066,-43.00425052,137.8426634,-165.3194521,2445.907228
-2.622874617,8.422997394,-20.7222907,-44.52373221,-41.73875873,137.3857313,-168.2572496,2447.945177
24.44071836,2.314906657,-19.59875771,-42.77238819,-39.94426834,136.7419703,-171.1707998,2449.988619
-26.31826981,-12.34191886,-11.45561123,-37.99350468,-37.66878175,135.9165999,-174.0600528,2452.037539
-26.12329533,-15.59786063,-0.197803143,-30.69392149,-34.96858212,134.9154966,-176.9249585,2454.091925
-19.77829458,2.998590647,10.66330402,-21.38047844,-31.89995264,133.7445367,-179.7654668,2456.151761
18.04509673,23.84389636,18.04809503,-10.56001535,-28.5191765,132.4095967,-182.5815277,2458.217035
-13.69239136,24.09231182,19.55379494,1.260627959,-24.88253687,130.9165531,-185.3730912,2460.287732
10.41208251,3.024240759,15.40583288,13.55914784,-21.04631694,129.2712822,-188.1401072,2462.363838
8.58512918,-15.84643882,7.523249564,25.75138536,-17.06679988,127.4796606,-190.8825257,2464.44534
4.083997715,-26.94043944,-1.910821354,37.25004094,-13.00026888,125.5475645,-193.6002967,2466.532223
-4.216301998,-30.8182345,-10.76253894,47.51710771,-8.903007126,123.4808706,-196.2933702,2468.624474
-11.61609052,-28.01699317,-17.19235917,56.02690202,-4.83129779,121.2854552,-198.961696,2470.722079
3.372285691,-19.96710057,-20.57418642,62.30443039,-0.841424058,118.9671947,-201.6052242,2472.825024
16.12833352,-12.02136827,-20.90611277,66.0774602,3.010330889,116.5319656,-204.2239046,2474.933295
7.750331761,-8.541516502,-18.36635196,67.21901723,6.667683869,113.9856443,-206.8176874,2477.046879
-18.88953692,-5.979169358,-13.51139047,65.97407688,10.0806748,111.3341073,-209.3865224,2479.16576
-3.938300868,-0.109739929,-6.992282954,62.65302701,13.22847807,108.5832522,-211.9303596,2481.289926
18.14326371,8.086106576,0.539915932,57.54447901,16.11195961,105.7390616,-214.449149,2483.419363
2.797307564,15.87777797,8.434151531,50.93318092,18.73582743,102.8075395,-216.9428405,2485.554056
-14.77856273,18.74022625,16.03183331,43.11141665,21.10478955,99.79468976,-219.4113841,2487.693991
-7.414663233,13.39544039,22.56180766,34.41491887,23.223554,96.70651618,-221.8547297,2489.839156
11.37033813,3.358195945,26.99072927,25.2401772,25.0968288,93.54902269,-224.2728274,2491.989535
-10.55742115,-5.716513007,28.53344677,15.9664634,26.72956091,90.3279742,-226.665627,2494.145116
2.224120769,-8.110639311,26.61436481,6.838515762,28.12765306,87.04817988,-229.0330786,2496.305884
11.72408588,-4.222837941,21.00881676,-1.979214132,29.29724695,83.71420995,-231.3751321,2498.471825
-13.64317634,1.817288605,12.55729692,-10.33471561,30.24448425,80.33063463,-233.6917374,2500.642925
-5.83935651,3.214349783,2.363127746,-18.07597801,30.97566448,76.90186628,-235.9828446,2502.819171
18.49731938,0.251766921,-8.153644832,-25.05099065,31.49771855,73.4316859,-238.2484036,2505.000548
16.30880005,-3.370834407,-17.86035381,-31.10774286,31.81783403,69.92361782,-240.4883643,2507.187043
-21.40095191,-3.645103379,-25.72407134,-36.09422396,31.94365818,66.38072668,-242.7026767,2509.378642
-7.721069637,1.499932367,-30.69139535,-39.85842329,31.88325018,62.80566519,-244.8912905,2511.575331
-1.893156477,6.394756338,-31.47505467,-42.34724022,31.64501943,59.20073586,-247.0541539,2513.777094
18.33856669,3.393287972,-26.30825106,-43.9119196,31.237682,55.5679345,-249.191215,2515.983914
-15.86830484,-8.626111832,-14.61238475,-45.03176543,30.67001672,51.9091942,-251.3024216,2518.195778
13.71032016,-10.16545236,0.903036167,-46.17209962,29.95080239,48.22644804,-253.3877218,2520.412667
-12.84904924,3.404992846,15.89667816,-47.7925722,29.08881783,44.52162912,-255.4470634,2522.634567
9.383563314,9.845967085,24.87872359,-50.35283323,28.09284184,40.79667051,-257.4803945,2524.861461
14.72946503,6.005839139,23.79470678,-54.18284108,26.97165323,37.05350531,-259.4876631,2527.093335
9.543481617,-1.880231697,15.30347797,-59.07717902,25.73403083,33.2940666,-261.468817,2529.330171
-16.65375859,-5.81206153,3.679935099,-64.63430527,24.38875344,29.52028746,-263.4238044,2531.571954
-0.870185771,-0.900723325,-6.936816874,-70.43606971,22.94459987,25.73410099,-265.352573,2533.818668
14.53684817,4.103598306,-12.8281396,-76.06432219,21.41034893,21.93744027,-267.2550709,2536.070297
7.405569726,0.375853018,-11.56274688,-81.12027312,19.79477944,18.13223838,-269.1312461,2538.326825
0.699948452,-6.374562138,-6.264594859,-85.24408099,18.10667021,14.32042842,-270.9810465,2540.588237
-6.900378068,-7.274494728,-1.110334191,-87.94463322,16.35480004,10.50394347,-272.80442,2542.854517
5.636438355,2.228545938,1.929719004,-88.70570062,14.54794776,6.684716617,-274.6013147,2545.125648
-5.909852859,12.82922706,2.5191409,-87.08592146,12.69378961,2.864680944,-276.3716786,2547.401614
7.508663641,4.831380512,1.130711688,-83.03567153,10.79620471,-0.95423046,-278.1154595,2549.682401
-6.677757267,-13.37844873,-0.679562375,-77.00297538,8.861442301,-4.770084508,-279.8326054,2551.967991
-13.04253799,-21.37002527,-1.132828529,-69.51641147,6.900445841,-8.580948114,-281.5230643,2554.25837
-13.13911841,-5.201175548,0.749478043,-60.90621129,4.9251791,-12.38488819,-283.1867842,2556.553521
13.03473706,17.92428126,3.323786734,-51.28415365,2.94760584,-16.17997165,-284.8237131,2558.853427
-11.67495154,24.24066222,4.300811727,-40.71722283,0.979689825,-19.96426541,-286.4337988,2561.158075
10.08160598,12.12980311,1.987204523,-29.26862932,-0.966605181,-23.73583639,-288.0169894,2563.467447
-9.382747105,-0.621357755,-2.879159576,-17.03396296,-2.879315415,-27.49275149,-289.5732328,2565.781527
1.299358724,-9.393119472,-8.774569869,-4.294937916,-4.746477113,-31.23307763,-291.102477,2568.1003
11.74784625,-14.76633437,-14.12784113,8.619257161,-6.556126512,-34.95488172,-292.60467,2570.42375
-16.2748866,-16.89344569,-17.49207779,21.390839,-8.296299848,-38.65623067,-294.0797597,2572.751861
-16.84074716,-13.62196835,-18.0760409,33.75505791,-9.955033357,-42.33519141,-295.527694,2575.084617
19.08651838,-4.157350055,-15.80483173,45.44627607,-11.52036328,-45.98983084,-296.948421,2577.422002
14.72440953,6.569801809,-10.59428378,56.03850186,-12.98032584,-49.61821588,-298.3418887,2579.764001
1.67708832,11.96221734,-2.318289113,65.06380221,-14.32295729,-53.21841343,-299.7080448,2582.110597
-20.24271854,7.942483287,8.709838885,72.05424406,-15.53629386,-56.78849043,-301.0468376,2584.461774
-4.728986245,-3.973585613,20.21126072,76.54189433,-16.60837178,-60.32651376,-302.3582148,2586.817517
15.47254081,-14.61369613,28.55142766,78.06023009,-17.52863741,-63.83055036,-303.6421245,2589.17781
-12.06775116,-13.06917509,30.28145963,76.24579476,-18.29378277,-67.29866714,-304.8985147,2591.542636
9.038540619,5.251027534,25.01393778,71.20510821,-18.90804987,-70.72921201,-306.1273332,2593.911981
-7.279590982,21.70857281,14.0899712,63.45756643,-19.37599032,-74.12182855,-307.3285271,2596.285827
4.679122474,13.17212701,-0.142474301,53.60142793,-19.70108434,-77.47723171,-308.5020395,2598.664152
7.213253897,-11.3765778,-14.27880321,42.23495121,-19.88616538,-80.79678318,-309.6478126,2601.046937
-7.64291447,-28.37139996,-24.68553892,29.95639481,-19.93369685,-84.08221473,-310.7657884,2603.434159
7.925460117,-20.19534756,-28.4776156,17.36401722,-19.84615325,-87.33524702,-311.8559092,2605.825795
-8.529053258,-1.52474822,-25.96058565,5.002288438,-19.62673146,-90.55687833,-312.918117,2608.221825
9.408635728,11.69501522,-18.97631337,-6.799475713,-19.27881634,-93.74791898,-313.952354,2610.622227
12.40604167,22.93989948,-9.563638372,-17.76574794,-18.80579273,-96.90917929,-314.9585624,2613.02698
-0.10709682,30.51563727,0.24674733,-27.62914851,-18.21104547,-100.0414696,-315.9366842,2615.43606
-18.81053028,30.16966984,8.452522582,-36.15488797,-17.49795942,-103.1456001,-316.8866617,2617.849447
4.645428019,19.14666229,13.44170634,-43.1661781,-16.66991941,-106.2223813,-317.8084369,2620.267119
22.731123,0.133975322,15.19437853,-48.68564541,-15.7303103,-109.2726235,-318.7019519,2622.689054
-22.04476433,-20.04058288,14.10102227,-52.79710322,-14.68251692,-112.2971368,-319.5671483,2625.11523
-0.887691977,-23.73406509,10.59745316,-55.6296973,-13.52992413,-115.2967318,-320.4039641,2627.545621
0.298288459,-12.41289394,5.352783317,-57.32390655,-12.27591677,-118.2722186,-321.2123367,2629.980201
14.36585042,5.784929302,-0.076021507,-58.01974734,-10.92421487,-121.224535,-321.9922036,2632.418943
-13.74728921,19.8653965,-3.910032151,-57.85435534,-9.480909854,-124.1551279,-322.7435021,2634.86182
11.09498693,14.91272126,-4.821853858,-56.96836886,-7.956550958,-127.0655716,-323.4661697,2637.308807
18.39635401,-0.718951818,-3.342654739,-55.4813215,-6.362718097,-129.9574405,-324.1601437,2639.759876
9.955154055,-14.95552276,-0.664838348,-53.31113363,-4.710991178,-132.8323088,-324.8253617,2642.215002
-26.18762221,-18.94682534,1.917051561,-50.32330036,-3.01295011,-135.6917508,-325.4617609,2644.674158
28.97204034,-8.205092671,3.16384615,-46.38331681,-1.280174803,-138.5373409,-326.0692787,2647.137317
25.97760391,7.067771302,2.854374031,-41.40745177,0.475754836,-141.3706534,-326.6478527,2649.604454
8.110364138,17.6917945,1.224793205,-35.51506875,2.243258897,-144.1932626,-327.1974202,2652.075541
-4.790965796,22.31558732,-1.437964645,-28.87630492,4.010757471,-147.0067428,-327.7179185,2654.550552
-23.90741602,21.24167061,-4.729678099,-21.67175436,5.766670651,-149.8126682,-328.2092852,2657.029461
-26.20701665,14.39026314,-7.830143825,-14.11569097,7.499418526,-152.6126133,-328.6714576,2659.512241
-25.74508162,1.781152316,-10.01457698,-6.400255013,9.197421189,-155.4081523,-329.1043731,2661.998865
-0.445290702,-14.74847918,-10.61100945,1.290200575,10.84909873,-158.2008596,-329.5079691,2664.489309
19.01747007,-26.66624242,-8.943596021,8.767445743,12.44287124,-160.9923093,-329.882183,2666.983544
-9.672786007,-25.96230547,-4.627730286,15.83314692,13.96715881,-163.7840759,-330.2269523,2669.481544
-13.9965473,-14.60996529,1.518260545,22.28653473,15.41038154,-166.5777337,-330.5422143,2671.983284
11.34541738,-1.377896075,8.374706916,27.92683981,16.76095951,-169.374857,-330.8279064,2674.488736
-8.736578476,8.237145665,14.82193927,32.55329278,18.00731281,-172.17702,-331.0839661,2676.997874
