X,Y
0.0,0.0
0.000694444444444,0.0
0.000694444444444,0.000862812769629
0.00208333333333,0.000862812769629
0.00208333333333,0.00172562553926
0.00416666666667,0.00172562553926
0.00416666666667,0.00258843830889
0.00555555555556,0.00258843830889
0.00555555555556,0.00345125107852
0.00694444444444,0.00345125107852
0.00694444444444,0.00431406384814
0.0131944444444,0.00431406384814
0.0131944444444,0.00517687661777
0.0138888888889,0.00517687661777
0.0138888888889,0.0060396893874
0.0201388888889,0.0060396893874
0.0201388888889,0.00690250215703
0.0208333333333,0.00690250215703
0.0208333333333,0.00862812769629
0.0215277777778,0.00862812769629
0.0215277777778,0.00949094046592
0.0222222222222,0.00949094046592
0.0222222222222,0.0103537532355
0.0229166666667,0.0103537532355
0.0229166666667,0.0112165660052
0.0263888888889,0.0112165660052
0.0263888888889,0.0120793787748
0.0270833333333,0.0120793787748
0.0270833333333,0.0129421915444
0.0333333333333,0.0129421915444
0.0333333333333,0.0172562553926
0.0368055555556,0.0172562553926
0.0368055555556,0.0189818809318
0.0375,0.0189818809318
0.0375,0.0207075064711
0.0381944444444,0.0207075064711
0.0381944444444,0.0224331320104
0.0395833333333,0.0224331320104
0.0395833333333,0.0241587575496
0.0409722222222,0.0241587575496
0.0409722222222,0.0258843830889
0.0444444444444,0.0258843830889
0.0444444444444,0.0267471958585
0.0486111111111,0.0267471958585
0.0486111111111,0.0293356341674
0.0493055555556,0.0293356341674
0.0493055555556,0.0310612597066
0.0513888888889,0.0310612597066
0.0513888888889,0.0327868852459
0.0520833333333,0.0327868852459
0.0520833333333,0.0336496980155
0.0541666666667,0.0336496980155
0.0541666666667,0.0345125107852
0.0548611111111,0.0345125107852
0.0548611111111,0.0405522001726
0.0569444444444,0.0405522001726
0.0569444444444,0.0414150129422
0.0576388888889,0.0414150129422
0.0576388888889,0.04659188956
0.0590277777778,0.04659188956
0.0590277777778,0.0491803278689
0.0611111111111,0.0491803278689
0.0611111111111,0.0509059534081
0.0625,0.0509059534081
0.0625,0.0517687661777
0.0645833333333,0.0517687661777
0.0645833333333,0.0526315789474
0.0659722222222,0.0526315789474
0.0659722222222,0.053494391717
0.0666666666667,0.053494391717
0.0666666666667,0.0552200172563
0.0673611111111,0.0552200172563
0.0673611111111,0.0560828300259
0.0680555555556,0.0560828300259
0.0680555555556,0.0569456427955
0.06875,0.0569456427955
0.06875,0.060396893874
0.0694444444444,0.060396893874
